"01007",42.28,-72.40,"BELCHERTOWN","MASSACHUSETTS","MA"
"01008",42.19,-72.94,"BLANDFORD","MASSACHUSETTS","MA"
"01009",42.21,-72.34,"BONDSVILLE","MASSACHUSETTS","MA"
"01010",42.13,-72.20,"BRIMFIELD","MASSACHUSETTS","MA"
"01011",42.27,-72.95,"CHESTER","MASSACHUSETTS","MA"
"01012",42.36,-72.82,"CHESTERFIELD","MASSACHUSETTS","MA"
"01013",42.14,-72.60,"CHICOPEE","MASSACHUSETTS","MA"
"01014",42.14,-72.60,"CHICOPEE","MASSACHUSETTS","MA"
"01020",42.16,-72.55,"CHICOPEE","MASSACHUSETTS","MA"
"01021",42.16,-72.54,"CHICOPEE","MASSACHUSETTS","MA"
"01022",42.19,-72.54,"CHICOPEE","MASSACHUSETTS","MA"
"01026",42.45,-72.92,"CUMMINGTON","MASSACHUSETTS","MA"
"01027",42.30,-72.77,"EASTHAMPTON","MASSACHUSETTS","MA"
"01028",42.06,-72.50,"EAST LONGMEADOW","MASSACHUSETTS","MA"
"01029",42.17,-73.03,"EAST OTIS","MASSACHUSETTS","MA"
"01030",42.07,-72.67,"FEEDING HILLS","MASSACHUSETTS","MA"
"01031",42.36,-72.20,"GILBERTVILLE","MASSACHUSETTS","MA"
"01032",42.45,-72.82,"GOSHEN","MASSACHUSETTS","MA"
"01033",42.26,-72.50,"GRANBY","MASSACHUSETTS","MA"
"01034",42.09,-72.95,"GRANVILLE","MASSACHUSETTS","MA"
"01035",42.36,-72.56,"HADLEY","MASSACHUSETTS","MA"
"01036",42.05,-72.41,"HAMPDEN","MASSACHUSETTS","MA"
"01037",42.31,-72.20,"HARDWICK","MASSACHUSETTS","MA"
"01038",42.39,-72.60,"HATFIELD","MASSACHUSETTS","MA"
"01039",42.38,-72.69,"HAYDENVILLE","MASSACHUSETTS","MA"
"01040",42.19,-72.64,"HOLYOKE","MASSACHUSETTS","MA"
"01041",42.20,-72.61,"HOLYOKE","MASSACHUSETTS","MA"
"01050",42.28,-72.84,"HUNTINGTON","MASSACHUSETTS","MA"
"01053",42.35,-72.71,"LEEDS","MASSACHUSETTS","MA"
"01054",42.48,-72.48,"LEVERETT","MASSACHUSETTS","MA"
"01056",42.19,-72.45,"LUDLOW","MASSACHUSETTS","MA"
"01057",42.10,-72.32,"MONSON","MASSACHUSETTS","MA"
"01059",42.40,-72.53,"NORTH AMHERST","MASSACHUSETTS","MA"
"01060",42.31,-72.62,"NORTHAMPTON","MASSACHUSETTS","MA"
"01061",42.32,-72.62,"NORTHAMPTON","MASSACHUSETTS","MA"
"01062",42.33,-72.69,"FLORENCE","MASSACHUSETTS","MA"
"01063",42.31,-72.63,"NORTHAMPTON","MASSACHUSETTS","MA"
"01066",42.41,-72.62,"NORTH HATFIELD","MASSACHUSETTS","MA"
"01068",42.35,-72.06,"OAKHAM","MASSACHUSETTS","MA"
"01069",42.19,-72.31,"PALMER","MASSACHUSETTS","MA"
"01070",42.52,-72.92,"PLAINFIELD","MASSACHUSETTS","MA"
"01071",42.14,-72.85,"RUSSELL","MASSACHUSETTS","MA"
"01072",42.46,-72.41,"SHUTESBURY","MASSACHUSETTS","MA"
"01073",42.23,-72.74,"SOUTHAMPTON","MASSACHUSETTS","MA"
"01074",42.38,-72.09,"SOUTH BARRE","MASSACHUSETTS","MA"
"01075",42.26,-72.57,"SOUTH HADLEY","MASSACHUSETTS","MA"
"01077",42.05,-72.77,"SOUTHWICK","MASSACHUSETTS","MA"
"01079",42.18,-72.32,"THORNDIKE","MASSACHUSETTS","MA"
"01080",42.17,-72.36,"THREE RIVERS","MASSACHUSETTS","MA"
"01081",42.08,-72.22,"WALES","MASSACHUSETTS","MA"
"01082",42.29,-72.28,"WARE","MASSACHUSETTS","MA"
"01083",42.21,-72.19,"WARREN","MASSACHUSETTS","MA"
"01084",42.36,-72.88,"WEST CHESTERFIELD","MASSACHUSETTS","MA"
"01085",42.13,-72.76,"WESTFIELD","MASSACHUSETTS","MA"
"01086",42.11,-72.74,"WESTFIELD","MASSACHUSETTS","MA"
"01088",42.39,-72.64,"WEST HATFIELD","MASSACHUSETTS","MA"
"01089",42.13,-72.65,"WEST SPRINGFIELD","MASSACHUSETTS","MA"
"01090",42.13,-72.62,"WEST SPRINGFIELD","MASSACHUSETTS","MA"
"01092",42.20,-72.22,"WEST WARREN","MASSACHUSETTS","MA"
"01093",42.44,-72.63,"WHATELY","MASSACHUSETTS","MA"
"01094",42.35,-72.14,"WHEELWRIGHT","MASSACHUSETTS","MA"
"01095",42.11,-72.42,"WILBRAHAM","MASSACHUSETTS","MA"
"01096",42.42,-72.78,"WILLIAMSBURG","MASSACHUSETTS","MA"
"01097",42.16,-72.82,"WORONOCO","MASSACHUSETTS","MA"
"01098",42.39,-72.95,"WORTHINGTON","MASSACHUSETTS","MA"
"01101",42.10,-72.59,"SPRINGFIELD","MASSACHUSETTS","MA"
"01102",42.10,-72.59,"SPRINGFIELD","MASSACHUSETTS","MA"
"01103",42.10,-72.59,"SPRINGFIELD","MASSACHUSETTS","MA"
"01104",42.13,-72.57,"SPRINGFIELD","MASSACHUSETTS","MA"
"01105",42.10,-72.57,"SPRINGFIELD","MASSACHUSETTS","MA"
"01106",42.05,-72.56,"LONGMEADOW","MASSACHUSETTS","MA"
"01107",42.11,-72.60,"SPRINGFIELD","MASSACHUSETTS","MA"
"01108",42.08,-72.55,"SPRINGFIELD","MASSACHUSETTS","MA"
"01109",42.12,-72.54,"SPRINGFIELD","MASSACHUSETTS","MA"
"01111",42.11,-72.54,"SPRINGFIELD","MASSACHUSETTS","MA"
"01114",42.10,-72.58,"SPRINGFIELD","MASSACHUSETTS","MA"
"01115",42.10,-72.59,"SPRINGFIELD","MASSACHUSETTS","MA"
"01116",42.05,-72.55,"LONGMEADOW","MASSACHUSETTS","MA"
"01118",42.09,-72.52,"SPRINGFIELD","MASSACHUSETTS","MA"
"01119",42.12,-72.51,"SPRINGFIELD","MASSACHUSETTS","MA"
